ProviderID,asn,name,ipv6,ip_addresses
1071,140443,003_Herza Digital Indonesia,True,"2001:7f8::2:249b:0:1, 80.81.195.28"
1071,55685,007_PT. Jala Lintas Media,True,"2001:7f8::d985:0:1, 80.81.196.113"
1071,21859,010_Zenlayer,True,"2001:7f8::5563:0:1, 80.81.193.187"
1071,13335,031_Cloudflare,True,"2001:7f8::3417:0:1, 2001:7f8::3417:0:2, 80.81.193.129, 80.81.194.180"
1071,42,037_PCH AS42,True,"2001:7f8::2a:0:1, 80.81.194.42"
1071,3856,038_PCH AS3856,True,"2001:7f8::f10:0:1, 80.81.195.42"
1071,32934,039_Meta,True,"2001:7f8::80a6:0:1, 2001:7f8::80a6:0:2, 2001:7f8::80a6:0:3, 2001:7f8::80a6:0:4, 80.81.194.40, 80.81.195.141, 80.81.195.176, 80.81.195.40"
1071,63311,20C,True,"2001:7f8::f74f:0:1, 80.81.195.24"
1071,47447,23media GmbH,True,"2001:7f8::b957:0:1, 2001:7f8::b957:0:2, 80.81.194.253, 80.81.195.255"
1071,142132,263 Global Communications Limited,True,"2001:7f8::2:2b34:0:1, 80.81.192.182"
1071,39351,31173 Services AB,True,"2001:7f8::99b7:0:1, 80.81.195.179"
1071,206813,4830.org e. V.,True,"2001:7f8::3:27dd:0:1, 2001:7f8::3:27dd:0:3, 80.81.196.10, 80.81.196.86"
1071,56987,ABACLOUDA,True,"2001:7f8::de9b:0:1, 80.81.195.38"
1071,31400,Accelerated IT Services & Consulting GmbH,True,"2001:7f8::7aa8:0:1, 80.81.194.50"
1071,53062,Acessoline Telecomunicações LDA,True,"2001:7f8::cf46:0:1, 80.81.193.249"
1071,35793,Acronis Netherlands B.V.,True,"2001:7f8::3:1885:0:2, 80.81.196.101"
1071,197071,active-servers,True,"2001:7f8::3:1cf:0:1, 80.81.194.128"
1071,57976,Activision Blizzard UK Ltd,True,"2001:7f8::e278:0:1, 80.81.195.26"
1071,197790,Actus Info Sp z o.o,True,"2001:7f8::3:49:0:1, 80.81.192.150"
1071,25415,ADDIX GmbH,True,"2001:7f8::6347:0:1, 80.81.194.227"
1071,16347,ADISTA SAS,True,"2001:7f8::3fdb:0:1, 80.81.193.204"
1071,28283,Adylnet Telecom,True,"2001:7f8::6e7b:0:1, 80.81.194.199"
1071,12041,Afilias Ltd.,True,"2001:7f8::2f09:0:1, 80.81.194.2"
1071,2484,AFNIC,True,"2001:7f8::9b4:0:1, 80.81.194.155"
1071,60171,AFR-IX Telecom,True,"2001:7f8::eb0b:0:1, 80.81.193.31"
1071,47169,AH NET Zrt.,True,"2001:7f8::b841:0:1, 2001:7f8::b841:0:2, 80.81.193.55, 80.81.195.145"
1071,197965,ahd GmbH & Co. KG,True,"2001:7f8::3:54d:0:1, 80.81.195.185"
1071,203968,aiticon GmbH,True,"2001:7f8::3:1cc0:0:1, 80.81.192.220"
1071,32787,Akamai International BV.,True,"2001:7f8::8013:0:1, 80.81.193.70"
1071,20940,"Akamai Technologies, Inc.",True,"2001:7f8::51cc:0:168, 2001:7f8::51cc:0:28, 2001:7f8::51cc:1:168, 80.81.192.168, 80.81.192.28, 80.81.195.168"
1071,61098,Akenes S.A.,True,"2001:7f8::eeaa:0:1, 80.81.195.174"
1071,35258,akquinet outsourcing gGmbH,True,"2001:7f8::89ba:0:1, 80.81.193.76"
1071,39899,ALBIANT-IT,True,"2001:7f8::9bdb:0:1, 80.81.196.11"
1071,24429,Alibaba,True,"2001:7f8::5f6d:0:1, 2001:7f8::5f6d:0:2, 2001:7f8::5f6d:0:4, 80.81.195.184, 80.81.196.118, 80.81.196.97"
1071,45102,Alibaba Group,True,"2001:7f8::b02e:0:1, 2001:7f8::b02e:0:2, 80.81.194.33, 80.81.195.60"
1071,197915,All for One Group SE,True,"2001:7f8::3:51b:0:1, 2001:7f8::3:51b:0:2, 80.81.192.120, 80.81.193.0"
1071,21476,all-connect Data Communications,True,"2001:7f8::53e4:0:1, 80.81.194.136"
1071,15580,Allianz Technology SE,True,"2001:7f8::3cdc:0:1, 2001:7f8::3cdc:0:2, 80.81.196.195, 80.81.197.46"
1071,132337,Alpha Networks Solution Pte Ltd,True,"2001:7f8::2:4f:0:1, 80.81.193.227"
1071,28748,AlphaCron Datensysteme,True,"2001:7f8::704c:0:1, 80.81.195.215"
1071,198385,AlpineDC SA,True,"2001:7f8::3:6f1:0:1, 80.81.193.121"
1071,8540,AMA netwoRX GmbH,True,"2001:7f8::215c:0:1, 80.81.197.75"
1071,12888,Amadeus Data Processing GmbH,True,"2001:7f8::3258:0:1, 80.81.196.240"
1071,206264,Amarutu Technology Ltd,True,"2001:7f8::3:25b8:0:1, 80.81.193.211"
1071,16509,Amazon,True,"2001:7f8::407d:0:1, 2001:7f8::407d:0:2, 80.81.194.152, 80.81.195.152"
1071,28669,America-NET Ltda,True,"2001:7f8::6ffd:0:1, 80.81.197.64"
1071,209110,AMPAREX GmbH,True,"2001:7f8::3:30d6:0:1, 80.81.196.84"
1071,265175,Amplitude,True,"2001:7f8::4:bd:0:1, 80.81.194.229"
1071,201228,Anapaya Systems AG,True,"2001:7f8::3:120:0:1, 2001:7f8::3:120:0:2, 80.81.195.239, 80.81.195.36"
1071,47147,ANEXIA Internetdienstleistungs GmbH,True,"2001:7f8::a5e9:0:1, 2001:7f8::a5e9:0:3, 2001:7f8::b82b:0:2, 80.81.192.68, 80.81.195.166, 80.81.196.78"
1071,37468,Angola Cables,True,"2001:7f8::925c:0:1, 80.81.193.103"
1071,31317,AnschlussWerk GmbH,True,"2001:7f8::7a55:0:1, 80.81.194.104"
1071,6057,ANTEL URUGUAY,True,"2001:7f8::17a9:0:1, 80.81.195.175"
1071,42841,ANTIK Telecom,True,"2001:7f8::a759:0:1, 80.81.197.12"
1071,714,Apple Aktiebolag,True,"2001:7f8::2ca:0:1, 2001:7f8::2ca:0:2, 2001:7f8::2ca:0:3, 2001:7f8::2ca:0:4, 80.81.193.202, 80.81.193.223, 80.81.194.161, 80.81.194.171"
1071,29990,AppNexus Inc.,True,"2001:7f8::7526:0:1, 2001:7f8::7526:0:2, 80.81.193.53, 80.81.194.53"
1071,51492,Aquilius Research GmbH,True,"2001:7f8::c924:0:1, 80.81.196.19"
1071,205843,AR Media Service GmbH,True,"2001:7f8::3:29df:0:1, 80.81.196.236"
1071,43623,ARD-Sternpunkt,True,"2001:7f8::aa67:0:1, 2001:7f8::aa67:0:2, 80.81.193.171, 80.81.195.199"
1071,8893,Artfiles New Media GmbH,True,"2001:7f8::22bd:0:1, 80.81.196.148"
1071,200185,Aruba S.p.A.,True,"2001:7f8::3:df9:0:1, 80.81.195.229"
1071,112,AS112,True,"2001:7f8::70:0:1, 80.81.197.112"
1071,213151,AS213151 LLC,True,"2001:7f8::3:409f:0:1, 80.81.196.225"
1071,250,AS250.net Foundation,True,"2001:7f8::fa:0:1, 80.81.194.102"
1071,33891,AS33891 Netzbetrieb GmbH,True,"2001:7f8::8463:0:1, 2001:7f8::8463:0:2, 80.81.192.187, 80.81.195.147"
1071,5398,AS5398 SA,True,"2001:7f8::1516:0:1, 2001:7f8::1516:0:2, 80.81.193.255, 80.81.196.245"
1071,202207,AspaCloud S.L.,True,"2001:7f8::3:15d:0:1, 80.81.195.146"
1071,34019,Association Hivane,True,"2001:7f8::84e3:0:1, 80.81.193.145"
1071,61333,Astralus GmbH,True,"2001:7f8::ef95:0:1, 80.81.196.140"
1071,9999,AT TOKYO Corporation,True,"2001:7f8::270f:0:1, 80.81.196.75"
1071,2686,AT&amp;T Global Network Services Nederland B.V.,True,"2001:7f8::a7e:0:2, 80.81.193.199"
1071,29838,Atlantic Metro Communications,True,"2001:7f8::748e:0:1, 2001:7f8::748e:0:2, 80.81.193.130, 80.81.196.94"
1071,15694,ATM S.A.,True,"2001:7f8::3d4e:0:1, 80.81.195.45"
1071,24723,ATM S.A.,True,"2001:7f8::6093:0:1, 80.81.195.223"
1071,24724,ATM S.A.,True,"2001:7f8::6094:0:1, 80.81.192.227"
1071,24748,ATM S.A.,True,"2001:7f8::60ac:0:1, 80.81.196.234"
1071,8455,atom86,True,"2001:7f8::2107:0:1, 80.81.195.22"
1071,2818,Atos (BBC Internet Services),True,"2001:7f8::b02:0:1, 80.81.192.59"
1071,945,August Internet,True,"2001:7f8::3b1:0:1, 80.81.194.129"
1071,2635,Aut O´Mattic Ltd,True,"2001:7f8::a4b:0:1, 80.81.193.69"
1071,200845,Avatel & Wikiker Telecom S.L.,True,"2001:7f8::3:108d:0:1, 80.81.192.199"
1071,18676,Avaya Deutschland GmbH,True,"2001:7f8::48f4:0:1, 2001:7f8::48f4:0:2, 80.81.192.232, 80.81.193.59"
1071,31059,Avelacom Ltd,True,"2001:7f8::7953:0:1, 80.81.193.30"
1071,203507,Avira Operations GmbH & Co. KG,True,"2001:7f8::3:1af3:0:1, 80.81.192.101"
1071,196925,Azertelecom LLC,True,"2001:7f8::3:13d:0:1, 80.81.194.196"
1071,12678,Badoo Technologies Limited,True,"2001:7f8::3186:0:1, 80.81.194.162"
1071,42649,Baffin Bay Networks,True,"2001:7f8::a699:0:1, 80.81.193.44"
1071,8473,Bahnhof AB,True,"2001:7f8::2119:0:1, 80.81.194.54"
1071,5416,Bahrain Telecommunications Company (Batelco),True,"2001:7f8::1528:0:1, 80.81.194.249"
1071,55967,Baidu (Hong Kong) Limited,True,"2001:7f8::da9f:0:1, 80.81.192.122"
1071,139057,BaishanCloud,True,"2001:7f8::2:1f31:0:1, 80.81.197.16"
1071,21161,Bechtle AG,True,"2001:7f8::52a9:0:1, 80.81.195.107"
1071,31449,Belcenter SA,True,"2001:7f8::7ad9:0:1, 80.81.195.2"
1071,6774,Belgacom International Carrier Services / BICS,True,"2001:7f8::1a76:0:1, 80.81.192.12"
1071,553,BelWue,True,"2001:7f8::229:0:1, 2001:7f8::229:0:2, 80.81.192.175, 80.81.194.106"
1071,31229,BEYOND PL (DE),True,"2001:7f8::79fd:0:2, 80.81.192.81"
1071,8551,Bezeq International Ltd.,True,"2001:7f8::2167:0:1, 2001:7f8::2167:0:2, 80.81.192.191, 80.81.193.191"
1071,6810,Bezeq Ltd,True,"2001:7f8::1a9a:0:1, 2001:7f8::1a9a:0:2, 80.81.193.239, 80.81.193.254"
1071,9498,Bharti Airtel Limited,True,"2001:7f8::251a:0:1, 2001:7f8::251a:0:2, 80.81.194.250, 80.81.196.112"
1071,10122,BIGO Technology Pte. Ltd,True,"2001:7f8::278a:0:1, 2001:7f8::278a:0:2, 80.81.193.120, 80.81.196.227"
1071,20686,Bisping & Bisping GmbH & Co. KG,True,"2001:7f8::50ce:0:1, 80.81.193.77"
1071,12859,BIT BV,True,"2001:7f8::323b:0:1, 80.81.192.95"
1071,198967,BITel Gesellschaft für Telekommunikation mbH,True,"2001:7f8::3:937:0:1, 80.81.195.90"
1071,20886,bn:t Blatzheim Networks Telecom GmbH,True,"2001:7f8::5196:0:1, 80.81.194.48"
1071,35205,BNMG Brandenburgische Netz- und Media-Service GmbH,True,"2001:7f8::8985:0:1, 80.81.193.62"
1071,202196,Booking.com B.V.,True,"2001:7f8::3:15d4:0:1, 80.81.194.188"
1071,43996,Booking.com BV,True,"2001:7f8::abdc:0:1, 80.81.193.178"
1071,5410,Bouygues Telecom,True,"2001:7f8::1522:0:1, 80.81.192.130"
1071,206825,brain4kom AG,True,"2001:7f8::3:27e9:0:1, 2001:7f8::3:27e9:0:2, 80.81.196.83, 80.81.197.37"
1071,39090,Brandl Services GmbH,True,"2001:7f8::98b2:0:1, 2001:7f8::98b2:0:2, 80.81.192.167, 80.81.193.104"
1071,20811,Brennercom Deutschland GmbH,True,"2001:7f8::514b:0:1, 80.81.194.131"
1071,47372,Bringe Informationstechnik GmbH,True,"2001:7f8::b90c:0:1, 2001:7f8::b90c:0:2, 80.81.195.137, 80.81.197.9"
1071,28126,BRISANET SERVICOS DE TELECOMUNICACOES LTDA,True,"2001:7f8::6dde:0:1, 80.81.195.194"
1071,20562,Broadband Hosting B.V (NL-IX),True,"2001:7f8::5052:0:1, 80.81.192.96"
1071,53766,Broadcom,True,"2001:7f8::d206:0:1, 80.81.196.55"
1071,200561,Broadsoft Germany GmbH,True,"2001:7f8::3:f71:0:1, 80.81.193.146"
1071,35180,BroadSoft Ltd.,True,"2001:7f8::896c:0:1, 80.81.193.91"
1071,9044,BSE Software GmbH / SolNet,True,"2001:7f8::2354:0:1, 80.81.192.48"
1071,4455,BSO SC LTD,True,"2001:7f8::1167:0:1, 80.81.194.132"
1071,5400,BT Nordics Sweden AB,True,"2001:7f8::1518:0:1, 80.81.193.84"
1071,44814,Bulgartel EAD,True,"2001:7f8::af0e:0:1, 80.81.195.211"
1071,43205,Busatcom EAD,True,"2001:7f8::a8c5:0:1, 80.81.196.241"
1071,45009,BytePark,True,"2001:7f8::afd1:0:1, 80.81.197.50"
1071,35432,Cablenet Communication Systems Ltd.,True,"2001:7f8::8a68:0:1, 80.81.194.143"
1071,37517,"Cabo Verde Telecom, S.A.",True,"2001:7f8::928d:0:1, 80.81.195.91"
1071,30081,CacheNetworks LLC,True,"2001:7f8::7581:0:1, 80.81.192.125"
1071,20340,Calltower,True,"2001:7f8::4f74:0:1, 2001:7f8::4f74:0:2, 80.81.192.14, 80.81.194.68"
1071,202499,Campus Networks & Events GmbH,True,"2001:7f8::3:1703:0:1, 80.81.193.168"
1071,394354,Canadian Internet Registration Authority,True,"2001:7f8::6aa3:0:1, 80.81.193.217"
1071,8469,CANCOM Managed Services GmbH,True,"2001:7f8::2115:0:1, 2001:7f8::2115:0:2, 80.81.192.109, 80.81.193.109"
1071,24582,CANCOM Managed Services GmbH,True,"2001:7f8::6006:0:2, 80.81.194.210"
1071,9083,carpeNet Information Technologies GmbH,True,"2001:7f8::237b:0:1, 80.81.196.16"
1071,397601,Catchpoint Systems Inc,True,"2001:7f8::6:112:0:1, 80.81.195.110"
1071,13150,Cato Networks,True,"2001:7f8::335e:0:1, 2001:7f8::335e:0:2, 80.81.197.55, 80.81.197.82"
1071,63199,"CDS Global Cloud Co., LTD",True,"2001:7f8::f6df:0:2, 80.81.196.60"
1071,15965,CEGECOM S.A.,True,"2001:7f8::3e5d:0:1, 80.81.193.14"
1071,34177,CELESTE,True,"2001:7f8::8581:0:1, 80.81.193.150"
1071,1680,Cellcom Fixed Lines Communication LP,True,"2001:7f8::690:194:47, 80.81.194.47"
1071,200062,centron GmbH,True,"2001:7f8::3:d7e:0:1, 80.81.195.114"
1071,21574,Century Telecom Ltda,True,"2001:7f8::5446:0:1, 2001:7f8::5446:0:2, 80.81.192.102, 80.81.196.100"
1071,28725,CETIN a.s.,True,"2001:7f8::7035:0:1, 80.81.194.216"
1071,15958,CETIN Ltd. Belgrade,True,"2001:7f8::3e56:0:1, 80.81.195.87"
1071,21412,Cgates UAB,True,"2001:7f8::53a4:0:1, 80.81.196.189"
1071,50472,Chaos Computer Club e.V.,True,"2001:7f8::c528:0:1, 80.81.194.87"
1071,3204,Chen Qian,True,"2001:7f8::c84:0:1, 80.81.193.98"
1071,131314,China Broadband Communications,True,"2001:7f8::2:f2:0:1, 80.81.196.76"
1071,58453,China Mobile International,True,"2001:7f8::e455:0:1, 2001:7f8::e455:0:2, 80.81.193.51, 80.81.195.121"
1071,4134,China Telecom,True,"2001:7f8::1026:0:2, 80.81.195.33"
1071,23764,China Telecom Global Limited,True,"2001:7f8::1026:0:3, 80.81.196.114"
1071,4837,China Unicom (Europe) Operations Limited,True,"2001:7f8::12e5:0:1, 80.81.195.58"
1071,10099,China Unicom Europe Operations Limited_CTR005OXUFPO8M2,True,"2001:7f8::12e5:0:2, 80.81.193.122"
1071,3222,Cinia Oy,True,"2001:7f8::c96:0:2, 80.81.197.8"
1071,13445,Cisco Systems International B.V.,True,"2001:7f8::3485:0:1, 2001:7f8::3485:0:2, 80.81.194.105, 80.81.197.7"
1071,36692,Cisco Technology Denmark Aps,True,"2001:7f8::8f54:0:1, 80.81.194.218"
1071,3327,CITIC Telecom CPC Netherlands B.V.,True,"2001:7f8::cff:0:1, 80.81.192.192"
1071,29056,Citycom Telekommunikation GmbH,True,"2001:7f8::7180:0:1, 80.81.197.76"
1071,8426,Claranet Benelux,True,"2001:7f8::20ea:0:1, 2001:7f8::20ea:0:2, 80.81.192.86, 80.81.193.86"
1071,4230,Claro Brasil,True,"2001:7f8::6f9d:0:1, 80.81.195.51"
1071,42695,Cleura AB,True,"2001:7f8::a6c7:0:1, 80.81.193.137"
1071,262989,CLICK NET BRASIL TELECOMUNICAÇÃO LTDA,True,"2001:7f8::4:34:0:1, 80.81.196.180"
1071,203592,Cloud & Heat Technologies GmbH,True,"2001:7f8::3:1b48:0:1, 80.81.192.18"
1071,203489,CLOUDFIRE SRL,True,"2001:7f8::3:1ae:0:1, 80.81.192.50"
1071,200187,CloudKleyer Frankfurt GmbH,True,"2001:7f8::3:dfb:0:1, 80.81.193.170"
1071,50837,CLOUDSIGMA GERMANY GmbH,True,"2001:7f8::c695:0:1, 80.81.194.151"
1071,62240,Clouvider Limited,True,"2001:7f8::f320:0:1, 80.81.196.109"
1071,15447,CM.,True,"2001:7f8::3c57:0:1, 80.81.196.160"
1071,25818,CMC Networks,True,"2001:7f8::64da:0:1, 80.81.193.83"
1071,25058,CMO Internet Dienstleistungen GmbH,True,"2001:7f8::61e2:0:1, 80.81.196.127"
1071,211301,Collin Schneeweiß,True,"2001:7f8::3:396:0:1, 80.81.195.212"
1071,61955,ColocationIX GmbH,True,"2001:7f8::f203:0:1, 80.81.192.153"
1071,8220,Colt Technology Services AB,True,"2001:7f8::201c:0:1, 2001:7f8::201c:0:2, 80.81.192.61, 80.81.193.61"
1071,51402,COM-IN Telekommunikations GmbH,True,"2001:7f8::c8ca:0:1, 80.81.197.71"
1071,8732,COMCOR,True,"2001:7f8::221c:0:1, 80.81.194.13"
1071,14840,Commcorp Telecom,True,"2001:7f8::39f8:0:1, 80.81.196.34"
1071,44020,COMPLETEL Ltd,True,"2001:7f8::abf4:0:1, 80.81.193.72"
1071,198781,Connect Managed Services (UK) Limited,True,"2001:7f8::3:87d:0:1, 80.81.193.189"
1071,207594,Connectivia SRL,True,"2001:7f8::3:2ae:0:1, 80.81.193.242"
1071,15605,Connesi S.p.A.,True,"2001:7f8::3cf5:0:1, 80.81.195.92"
1071,5404,conova communications GmbH,True,"2001:7f8::151c:0:1, 80.81.193.127"
1071,51167,Contabo GmbH,True,"2001:7f8::c7df:0:1, 80.81.194.0"
1071,14537,Continent 8 Technologies PLC,True,"2001:7f8::38c9:0:1, 80.81.193.230"
1071,20849,Continum AG,True,"2001:7f8::5171:0:2, 80.81.193.172"
1071,17639,Converge ICT Solution Inc,True,"2001:7f8::44e7:0:1, 80.81.196.24"
1071,39120,Convergenze S.p.A.SB,True,"2001:7f8::98d0:0:1, 80.81.193.23"
1071,34867,Cosmonova LLC,True,"2001:7f8::8833:0:1, 80.81.193.116"
1071,5391,Croatian Telecom Inc.,True,"2001:7f8::150f:0:1, 80.81.195.57"
1071,212341,CSN-Solutions e.K.,True,"2001:7f8::3:3d7:0:1, 80.81.194.115"
1071,200768,Currenta GmbH & Co. OHG,True,"2001:7f8::3:1040:0:1, 80.81.192.33"
1071,9541,Cyber.net,True,"2001:7f8::2545:0:1, 80.81.192.34"
1071,13132,cyberways Informationsdienste GmbH,True,"2001:7f8::334c:0:1, 80.81.192.174"
1071,210728,CYSO B.V.,True,"2001:7f8::623f:0:1, 80.81.197.61"
1071,6866,CYTA (Cyprus Telecommunications Authority),True,"2001:7f8::1ad2:0:1, 80.81.193.153"
1071,25192,CZ.NIC  Z.S.P.O,True,"2001:7f8::6268:0:1, 2001:7f8::6268:1:1, 80.81.192.112, 80.81.193.112"
1071,12732,d-hosting GmbH,True,"2001:7f8::31bc:0:1, 80.81.196.14"
1071,49605,D.t.s. S.r.l.,True,"2001:7f8::c1c5:0:1, 80.81.194.35"
1071,41033,D2 CLOUD COMMUNICATIONS LTD,True,"2001:7f8::a049:0:1, 80.81.195.182"
1071,205627,Daimler Truck AG,True,"2001:7f8::3:233b:0:1, 2001:7f8::3:233b:0:2, 80.81.198.111, 80.81.198.112"
1071,5413,Daisy Communications Ltd,True,"2001:7f8::1525:0:1, 80.81.192.11"
1071,210312,DaKnOb Networks / Antonios Chariton,True,"2001:7f8::3:3588:0:1, 80.81.197.36"
1071,21320,DANTE Ltd / GEANT,True,"2001:7f8::51e5:0:1, 80.81.192.173"
1071,201213,DARZ GmbH,True,"2001:7f8::3:11f:0:1, 2001:7f8::3:11fd:0:1, 80.81.194.157, 80.81.196.207"
1071,150000,Data-Beam,True,"2001:7f8::2:49f:0:1, 80.81.195.248"
1071,213330,Datacenter-Flo.de,True,"2001:7f8::3:4152:0:1, 80.81.196.181"
1071,58212,dataforest GmbH,True,"2001:7f8::e364:0:1, 80.81.197.19"
1071,207701,DataGrid Network GmbH,True,"2001:7f8::3:2b55:0:1, 80.81.196.77"
1071,199163,Datagroup Frankfurt GmbH,True,"2001:7f8::3:9fb:0:1, 2001:7f8::3:9fb:0:2, 80.81.195.201, 80.81.196.74"
1071,20853,Datahouse sp. z.o.o.,True,"2001:7f8::5175:0:1, 80.81.193.185"
1071,35297,Dataline LLC,True,"2001:7f8::89e1:0:1, 80.81.194.174"
1071,21040,Datapark AG,True,"2001:7f8::5230:0:1, 80.81.192.56"
1071,47622,Datatech UK Ltd,True,"2001:7f8::ba06:0:1, 80.81.193.25"
1071,39572,DATAWEB GLOBAL GROUP B.V.,True,"2001:7f8::9a94:0:1, 80.81.196.235"
1071,196610,DE-CIX Academy,True,"2001:7f8::3:2:0:1, 80.81.196.61"
1071,205529,DE-CIX ASEAN,True,"2001:7f8::1a27:0:106, 80.81.193.11"
1071,6695,DE-CIX Frankfurt,True,"2001:7f8::1a27:5051:c09d, 2001:7f8::1a27:5051:c19d, 2001:7f8::1a27:5051:c39d, 2001:7f8::1a27:66:95, 2001:7f8::3:22d9:0:1, 2001:7f8::3:22d9:0:200, 2001:7f8::c94b:0:11, 2001:7f8::c94b:0:12, 2001:7f8::c94b:0:14, 80.81.192.157, 80.81.193.157, 80.81.193.253, 80.81.193.66, 80.81.194.91, 80.81.195.157, 80.81.195.200, 80.81.197.43, 80.81.197.52"
1071,205530,"DE-CIX Management GmbH, Research & Development",True,"2001:7f8::3:22da:0:1, 80.81.195.138"
1071,51531,DE-CIX Marseille,True,"2001:7f8::c94b:0:1, 2001:7f8::c94b:0:2, 80.81.194.110, 80.81.194.116"
1071,8860,Delta Cloud,True,"2001:7f8::229c:0:1, 80.81.193.220"
1071,29049,Delta Telecom Ltd,True,"2001:7f8::7179:0:1, 80.81.194.185"
1071,8763,DENIC eG,True,"2001:7f8::223b:0:1, 80.81.192.37"
1071,31529,DENIC eG,True,"2001:7f8::7b29:0:1, 80.81.192.176"
1071,8368,Destiny Global Infra Services NV,True,"2001:7f8::20b0:0:1, 80.81.196.68"
1071,12625,Deutsche Boerse AG,True,"2001:7f8::3151:0:1, 2001:7f8::3151:0:2, 80.81.195.195, 80.81.195.63"
1071,60294,Deutsche Glasfaser,True,"2001:7f8::eb86:0:1, 80.81.193.60"
1071,3320,Deutsche Telekom AG,True,"2001:7f8::cf8:0:1, 80.81.194.95"
1071,41289,Deutscher Wetterdienst,True,"2001:7f8::a149:0:1, 2001:7f8::a149:0:2, 80.81.192.36, 80.81.193.36"
1071,680,DFN Deutsches Forschungsnetz e.V.,True,"2001:7f8::2a8:0:1, 2001:7f8::2a8:0:2, 80.81.192.222, 80.81.193.222"
1071,7642,Dhivehi Raajjeyge Gulhun Plc,True,"2001:7f8::1dda:0:1, 80.81.194.158"
1071,18001,Dialog Axiata PLC,True,"2001:7f8::4651:0:1, 80.81.192.114"
1071,51865,DIDWW Ireland Limited,True,"2001:7f8::ca99:0:1, 80.81.196.211"
1071,8708,Digi Romania S.A.,True,"2001:7f8::2204:0:1, 2001:7f8::2204:0:2, 80.81.192.87, 80.81.197.4"
1071,48152,Digital Frankfurt GmbH,True,"2001:7f8::bc18:0:1, 2001:7f8::bc18:0:2, 80.81.195.125, 80.81.195.131"
1071,14061,Digital Ocean Inc.,True,"2001:7f8::36ed:0:1, 2001:7f8::36ed:0:2, 80.81.193.141, 80.81.195.151"
1071,264997,Direct Telecom,True,"2001:7f8::4:b2:0:1, 80.81.195.169"
1071,23344,Disney Entertainment & Sports LLC,True,"2001:7f8::5b30:0:1, 80.81.196.89"
1071,44066,diva-e Datacenters GmbH,True,"2001:7f8::ac22:0:1, 2001:7f8::ac22:0:2, 80.81.194.3, 80.81.195.9"
1071,28979,dmTECH GmbH,True,"2001:7f8::7133:0:1, 2001:7f8::7133:0:2, 80.81.196.107, 80.81.196.119"
1071,15366,DNS:NET Internet Service GmbH,True,"2001:7f8::3c06:0:1, 80.81.194.30"
1071,62856,DocuSign ,True,"2001:7f8::f588:0:1, 80.81.196.117"
1071,47215,dogado GmbH,True,"2001:7f8::b86f:0:1, 80.81.194.34"
1071,15763,DOKOM Gesellschaft fuer Telekommunikation,True,"2001:7f8::3d93:192:126, 80.81.192.126"
1071,3462,Donghwa Telecom Co. Ltd,True,"2001:7f8::d86:0:1, 2001:7f8::d86:0:2, 80.81.196.32, 80.81.196.65"
1071,142271,Doublesquare Networks Inc.,True,"2001:7f8::2:2bbf:0:1, 80.81.195.16"
1071,36062,DoubleVerify Inc,True,"2001:7f8::8cde:0:1, 2001:7f8::8cde:0:2, 80.81.197.47, 80.81.197.48"
1071,19679,Dropbox International Unlimited Company,True,"2001:7f8::4cdf:0:1, 80.81.194.138"
1071,16205,DSI GmbH Daten Service Informationssysteme,True,"2001:7f8::3f4d:0:1, 80.81.197.39"
1071,12808,dtms GmbH,True,"2001:7f8::3208:0:1, 2001:7f8::3208:0:2, 80.81.194.239, 80.81.194.58"
1071,8879,DTS Systeme GmbH,True,"2001:7f8::22af:0:1, 2001:7f8::22af:0:2, 80.81.192.149, 80.81.194.254"
1071,206141,Duisburger Versorgungs- und Verkehrsgesellschaft mbH,True,"2001:7f8::3:253d:0:1, 2001:7f8::3:253d:0:2, 80.81.196.228, 80.81.196.229"
1071,201201,Duomenų logistikos centras,True,"2001:7f8::3:11f1:0:1, 2001:7f8::3:11f1:0:2, 80.81.196.116, 80.81.197.78"
1071,22356,Durand do Brazil Ltda,True,"2001:7f8::5754:0:1, 80.81.195.109"
1071,56662,e-utp.net,True,"2001:7f8::dd56:0:1, 80.81.196.214"
1071,12693,e.discom Telekommunikation GmbH,True,"2001:7f8::3195:0:1, 80.81.194.222"
1071,61599,EAÍ TELECOMUNICAÇÕES LTDA,True,"2001:7f8::f09f:0:1, 80.81.193.225"
1071,58715,Earth Telecommunication Pvt. Ltd,True,"2001:7f8::e55b:0:1, 80.81.197.63"
1071,60051,EarthLink Telecommunications Equipment,True,"2001:7f8::ea93:0:1, 80.81.196.43"
1071,9658,Eastern Telecommunications Philippines Inc.,True,"2001:7f8::25ba:0:1, 80.81.193.151"
1071,62955,"eBay, Inc",True,"2001:7f8::f5eb:0:1, 80.81.194.73"
1071,12312,ecotel communication ag,True,"2001:7f8::3018:0:2, 80.81.193.29"
1071,8304,ECRITEL,True,"2001:7f8::2070:0:1, 80.81.192.107"
1071,22822,Edgio Inc.,True,"2001:7f8::5926:0:1, 2001:7f8::5926:0:2, 80.81.192.221, 80.81.193.221"
1071,6424,Edgoo Networks Lda,True,"2001:7f8::1918:0:1, 80.81.196.28"
1071,208431,efero GmbH,True,"2001:7f8::3:2e2f:0:1, 80.81.197.65"
1071,29404,Elbracht-Computer Netzwerk & Grafik Service GmbH,True,"2001:7f8::72dc:0:1, 80.81.192.134"
1071,267613,ELETRONET,True,"2001:7f8::4:155d:0:1, 80.81.195.218"
